Store,Date,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Size,Weekly_Sales
18,2010-10-22,FALSE,47.12,2.919,132.8170968,9.331,120653,698984.28
18,2010-08-06,FALSE,73.67,2.792,132.6141935,9.342,120653,806510.7
13,2010-11-26,TRUE,28.22,2.83,126.6692667,7.795,219622,1666223.51
16,2012-04-06,FALSE,48.93,3.854,197.5971285,6.169,57197,303623.49
17,2012-07-06,FALSE,68.91,3.63,130.7196333,5.936,93188,749608.05
35,2010-11-19,FALSE,50.81,3,136.77157140000003,8.763,103681,393603.51
15,2010-06-25,FALSE,72.79,2.958,132.4976,8.185,123737,481911.56
29,2010-12-24,FALSE,29.76,3.15,132.7477419,10.524,93638,676101.1900000001
32,2012-03-09,FALSE,39.9,3.286,196.9631599,8.256,203007,590884.79
37,2010-06-18,FALSE,84.37,2.637,210.2108417,8.464,39910,289759.24
1,2011-11-04,FALSE,54.98,3.332,217.837382,7.866,151315,1045603.3
13,2012-07-27,FALSE,80.42,3.537,130.7195806,5.765,219622,1472492.61
39,2011-09-30,FALSE,81.51,3.355,215.4532259,8.177,184109,858683.34
3,2012-01-20,FALSE,56.2,3.268,223.4700552,6.832999999999998,37392,178985.41
14,2010-03-05,FALSE,37.13,2.777,182.1201566,8.992,200898,1551718.91
44,2010-12-03,FALSE,25.8,2.812,126.7313333,7.61,39910,206981.99
41,2010-02-05,FALSE,30.27,2.58,189.3816974,7.541,196321,675877.34
1,2012-03-16,FALSE,64.74,3.734,221.2118132,7.348,151315,1078131.35
28,2012-04-27,FALSE,77.99,4.1930000000000005,131.12666670000002,11.627,206302,833422.35
27,2010-11-05,FALSE,45.91,3.049,136.7862258,8.021,204184,1199788.19
37,2011-10-07,FALSE,71.2,3.285,215.7831333,7.716,39910,421604.49
22,2011-12-02,FALSE,49.11,3.5010000000000003,140.43078569999997,7.706,119557,615900.37
20,2012-05-18,FALSE,60.99,3.848,214.5485571,7.1389999999999985,203742,1221040.39
11,2011-06-03,FALSE,86.14,3.699,218.6449369,7.574,207499,761980.87
15,2011-09-16,FALSE,62.1,3.937,136.3145,7.806,123737,336485.36
31,2011-11-18,FALSE,61.9,3.3080000000000003,217.86702180000003,7.441,203750,1000812.86
11,2011-10-28,FALSE,72.66,3.372,221.0801842,7.197,207499,739234.58
23,2010-05-21,FALSE,57.94,2.9610000000000003,132.2230323,5.435,114533,899269.74
43,2011-09-09,TRUE,79.29,3.5460000000000003,207.6833894,10.640999999999998,41062,535353.22
25,2010-09-17,FALSE,60.13,2.7060000000000004,204.7513279,7.527,128107,390656.91000000003
8,2010-02-19,FALSE,39.1,2.514,214.6664878,6.299,155078,749350.89
27,2011-07-01,FALSE,73.76,3.916,139.36375,7.85,204184,1526442.58
10,2010-07-02,FALSE,92.89,2.978,126.1392,9.199,126512,1136344.83
4,2010-06-11,FALSE,78.45,2.668,126.1119032,7.896,205863,1430319.47
30,2012-05-04,FALSE,77.53,3.749,221.3095166,6.891,42988,350029.73
17,2010-06-11,FALSE,57.14,2.841,126.1119032,6.635,93188,676668.84
7,2012-06-29,FALSE,68.84,3.693,197.785577,8.09,70713,501699.2
40,2011-02-25,FALSE,16.5,3.281,133.4921429,5.114,155083,692612.73
4,2012-10-05,FALSE,63.07,3.62,131.0756667,3.879,205863,1435403.32
35,2011-10-14,FALSE,64.78,3.5410000000000004,140.4784194,8.745,103681,390949.39
14,2010-10-22,FALSE,53.15,2.917,182.8558685,8.724,200898,1181398.02
21,2010-10-22,FALSE,70.72,2.725,211.5187208,8.163,140167,504960.22
13,2011-03-04,FALSE,34.23,3.23,128.26475,7.47,219622,1415162.04
15,2010-10-01,FALSE,59.69,2.84,132.7568,8.067,123737,433590.8
8,2010-03-19,FALSE,47.26,2.72,214.5764954,6.299,155078,490885.56
9,2012-06-08,FALSE,78.91,3.452,225.49478680000001,5.539,125833,424008.64
1,2012-08-31,FALSE,80.49,3.638,222.3054805,6.908,151315,875965.34
4,2010-10-08,FALSE,67.73,2.645,126.27916670000002,7.1270000000000024,205863,1203428.83
21,2011-02-11,TRUE,34.61,3.022,212.5928624,8.027999999999999,140167,459669.11
32,2010-09-17,FALSE,67.17,2.8,190.4688287,9.017,203007,766420.42
19,2011-07-22,FALSE,79.37,3.972,135.8738387,7.806,203819,1089895.7
23,2010-04-16,FALSE,44.25,2.885,131.9809,5.435,114533,925421.36
4,2011-05-06,FALSE,63.41,3.866,129.04443329999998,5.9460000000000015,205863,1108909.8
41,2010-07-30,FALSE,70.07,2.69,189.9368504,7.335,196321,849730.51
44,2010-11-12,FALSE,42.55,2.8310000000000004,126.5461613,7.61,39910,163395.44
30,2010-06-18,FALSE,86.18,2.637,211.1096543,8.2,42988,215758.93
3,2012-05-11,FALSE,75.19,3.688,225.2351496,6.664,37392,313110.39
26,2011-12-23,FALSE,22.53,3.4130000000000003,136.5883871,7.598,152513,1230532.79
44,2011-06-24,FALSE,66.38,3.668,129.0663,6.9060000000000015,39910,224089.16999999998
2,2012-03-02,FALSE,58.79,3.63,220.4866886,7.057,202307,1408933.98
14,2012-09-21,FALSE,65.32,4.038,191.8567038,8.684,200898,841490.52
2,2011-11-11,FALSE,59.33,3.297,217.6455387,7.441,202307,1241863.7
27,2011-10-07,FALSE,56.91,3.775,140.43475,7.9060000000000015,204184,829048.37
19,2011-01-28,FALSE,20.66,3.402,133.1059677,7.771,203819,696784.5
44,2011-10-21,FALSE,54.66,3.579,129.78216129999998,6.0779999999999985,39910,241318.87
12,2012-07-13,FALSE,95.61,3.723,130.683,10.925999999999998,112238,524094.46
40,2012-07-13,FALSE,67.48,3.5610000000000004,138.263,4.1560000000000015,155083,773319.85
38,2011-03-25,FALSE,54.4,3.909,128.6160645,14.021,39690,210340.27000000002
34,2010-07-16,FALSE,78.53,2.6210000000000004,126.1498065,9.816,158114,592089.12
30,2010-11-26,TRUE,62.96,2.735,211.4062867,8.163,42988,297533.55
11,2011-04-08,FALSE,73.57,3.622,218.4553663,7.574,207499,831532.57
13,2012-09-14,FALSE,68.55,3.749,130.9776667,5.765,219622,1156754.12
33,2011-05-13,FALSE,78.24,4.202,129.089,8.687000000000001,39690,155564.72
28,2011-05-06,FALSE,68.4,4.1930000000000005,129.04443329999998,13.736,206302,1057742.47
1,2012-06-29,FALSE,84.88,3.286,221.8434,7.143,151315,1247937.75
30,2012-09-14,FALSE,76.1,3.717,222.2174395,6.565,42988,348956.8
32,2011-10-28,FALSE,42.76,3.55,195.3318977,8.513,203007,828484.82
19,2012-10-12,FALSE,48.29,4.186,138.9117,7.992000000000001,203819,747362.29
11,2011-01-21,FALSE,51.51,3.016,215.1268275,7.551,207499,828446.42
45,2010-05-21,FALSE,62.62,2.958,181.8538486,8.899,118221,447970.91000000003
7,2012-03-02,FALSE,21.64,3.1910000000000003,196.9565303,8.256,70713,317118.62
14,2011-11-04,FALSE,43.92,3.551,187.9703629,8.523,200898,1764154.05
29,2011-10-21,FALSE,59.3,3.618,136.50177419999997,9.357,93638,353486.09
11,2010-12-24,FALSE,59.33,2.886,214.7017828,7.564,207499,1694260.16
11,2012-09-07,TRUE,85.17,3.73,225.96602630000004,6.334,207499,923467.3
42,2010-06-11,FALSE,89.67,3.057,126.1119032,9.524,39690,279402.15
24,2011-10-07,FALSE,53.87,3.775,136.472,8.454,203819,745934.6900000001
36,2012-03-16,FALSE,67.48,3.779,219.8956335,7.244,39910,181239.47
7,2011-03-04,FALSE,21.84,3.232,192.0116004,8.818,70713,361931.04
27,2010-09-24,FALSE,67.08,2.837,136.6317821,7.982,204184,1269742.88
9,2012-09-14,FALSE,73.55,3.717,226.3567545,5.277,125833,320291.69
29,2010-07-09,FALSE,79.22,2.806,132.54613329999998,10.409,93638,362591.55
8,2012-06-01,FALSE,78.31,3.5010000000000003,225.300865,5.6789999999999985,155078,510883.04
17,2010-08-27,FALSE,65.03,2.854,126.0892903,6.697,93188,558743.92
4,2011-07-29,FALSE,84.36,3.659,129.16770970000002,5.644,205863,1435363.79
23,2011-05-27,FALSE,63.27,4.034,134.7677742,4.7810000000000015,114533,1099013.41
41,2011-03-25,FALSE,41.11,3.414,192.1964844,7.241,196321,563021.29
25,2011-07-08,FALSE,71.64,3.711,208.4386847,7.274,128107,446017.17
2,2011-10-14,FALSE,71.67,3.274,217.0048261,7.441,202307,1192928.86
15,2011-06-17,FALSE,63.9,3.989,135.0837333,7.657999999999999,123737,390276.33
4,2010-03-12,FALSE,49.63,2.704,126.6042857,8.623,205863,1115690.82
13,2011-11-18,FALSE,40.65,3.489,129.82683329999998,6.392,219622,1298220.57
43,2010-07-09,FALSE,81.52,2.642,203.060919,9.816,41062,352421.21
6,2011-08-05,FALSE,91.46,3.684,217.0839894,6.925,202505,1104941.1199999999
12,2012-02-24,FALSE,53.13,3.95,130.5502069,12.187,112238,831203.55
44,2010-10-08,FALSE,63.03,2.841,126.27916670000002,7.61,39910,114964.36
45,2012-09-14,FALSE,67.87,3.948,191.69985,8.684,118221,456173.45
37,2011-02-11,TRUE,41.16,3.022,211.69850930000004,8.395,39910,417470.08
17,2010-11-26,TRUE,19.03,2.83,126.6692667,6.885,93188,510080.56
14,2010-02-19,FALSE,31.27,2.745,182.0347816,8.992,200898,1386831.86
16,2012-10-19,FALSE,40.59,3.75,199.1481963,5.847,57197,451199.75
21,2010-12-17,FALSE,48.63,2.869,211.0645458,8.163,140167,736703.5
27,2011-07-29,FALSE,79.41,4.004,139.89330990000002,7.85,204184,1296018.82
1,2012-02-24,FALSE,57.25,3.555,220.636902,7.348,151315,895434.0800000001
30,2011-03-25,FALSE,70.33,3.4730000000000003,214.2521573,8.027999999999999,42988,301056.95
30,2011-02-04,FALSE,36.33,2.989,212.2240646,8.027999999999999,42988,362882.25
22,2012-04-20,FALSE,58.81,4.046,141.90152619999995,7.671,119557,604179.37
39,2012-08-03,FALSE,84.05,3.417,220.6319358,6.6229999999999976,184109,1109138.86
13,2010-08-13,FALSE,74.93,2.837,126.064,7.951,219622,1116318.5
13,2011-10-07,FALSE,60.62,3.592,129.6938,6.392,219622,1338171.33
21,2012-03-02,FALSE,59.3,3.63,220.4866886,7.057,140167,335275.29
6,2010-05-14,FALSE,74.95,2.854,211.8421769,7.0920000000000005,202505,964105.72
34,2012-05-11,FALSE,61.92,3.685,131.14533329999998,9.575,158114,605886.92
23,2010-03-26,FALSE,38.59,2.8310000000000004,131.863129,5.892,114533,712308.56
16,2012-02-03,FALSE,25.53,3.031,196.8728921,6.162000000000001,57197,400897.52
2,2010-05-07,FALSE,71.28,2.835,210.0011018,8.2,202307,1628917.54
9,2011-10-14,FALSE,67.27,3.274,220.9836849,6.0539999999999985,125833,398910.22
19,2012-06-15,FALSE,68.19,3.786,138.12953330000002,8.15,203819,960467.11
40,2011-03-11,FALSE,30.53,3.6,133.7361429,5.114,155083,505139.78
28,2010-11-19,FALSE,58.18,3.161,126.6072,14.313,206302,653459.6
34,2010-12-24,FALSE,42.74,2.887,126.98358059999998,10.21,158114,1193788.54
16,2010-04-23,FALSE,44.9,2.776,189.6190057,6.8420000000000005,57197,234527.93
16,2012-03-23,FALSE,38.7,3.664,197.2295234,6.162000000000001,57197,268140.3
8,2011-01-21,FALSE,42.06,3.016,215.1729926,6.2620000000000005,155078,581648.56
7,2012-10-19,FALSE,43.01,3.75,199.1481963,7.557,70713,354488.3
35,2010-04-16,FALSE,54.95,2.899,135.82725,9.051,103681,778071.05
42,2011-10-28,FALSE,72.79,3.843,129.7936774,7.874,39690,340862.26
19,2010-10-22,FALSE,48.45,3.049,132.8170968,8.067,203819,894498.8
23,2011-07-22,FALSE,76.74,3.882,135.8738387,4.584,114533,975006.46
24,2011-10-14,FALSE,60.21,3.744,136.5150968,8.454,203819,969997.12
22,2012-01-20,FALSE,29.16,3.542,140.8086118,7.502999999999999,119557,444683.47000000003
39,2011-01-21,FALSE,50.25,3.016,210.6031072,8.395,184109,805712.1900000001
39,2011-06-17,FALSE,85.21,3.637,213.7481256,8.3,184109,1002665.91
38,2010-11-12,FALSE,57.79,3.13,126.5461613,14.313,39690,167762.12
20,2011-02-25,FALSE,33.2,3.274,206.6424093,7.343,203742,829814.14
27,2012-05-18,FALSE,65.15,4.029,142.0970115,8.253,204184,1322269.6
26,2012-01-06,FALSE,22.94,3.439,136.698129,7.467,152513,655572.42
31,2010-09-10,TRUE,79.3,2.565,211.15321040000003,8.099,203750,844835.16
13,2012-01-27,FALSE,34.32,3.0580000000000003,130.31445159999998,6.104,219622,993128.91
31,2012-01-20,FALSE,52.21,3.268,219.6258417,7.057,203750,786383.38
6,2012-08-10,FALSE,87.04,3.494,223.56995330000004,5.667999999999998,202505,812367.2999999999
43,2011-07-01,FALSE,91.36,3.524,207.0288571,10.640999999999998,41062,457486.18
4,2012-09-21,FALSE,68.97,3.721,131.0103333,4.077,205863,1620329.24
39,2010-12-10,FALSE,50.81,2.843,210.2372494,8.476,184109,1017295.97
13,2011-05-06,FALSE,47.75,3.744,129.04443329999998,7.193,219622,1495866.65
33,2011-05-06,FALSE,77.92,4.1930000000000005,129.04443329999998,8.687000000000001,39690,145767.05
2,2010-09-24,FALSE,81.79,2.624,211.2552578,8.099,202307,1100193.49
39,2010-10-29,FALSE,75.14,2.716,210.6736944,8.476,184109,971750.83
9,2011-07-15,FALSE,90.45,3.575,218.9607242,6.404,125833,315000.63
31,2011-01-28,FALSE,44.04,3.01,211.8552668,8.027999999999999,203750,884040.2
14,2012-03-16,FALSE,50.56,3.862,190.46189640000003,8.424,200898,1334264.5
40,2011-12-30,TRUE,18.75,3.402,136.6432581,4.42,155083,675091.73
37,2012-10-12,FALSE,71.28,3.6010000000000004,222.0510793,6.228,39910,286627.6
37,2011-05-27,FALSE,81.28,3.786,214.2408462,8.3,39910,315264.09
15,2010-11-12,FALSE,39.63,3.065,132.9783226,8.067,123737,447438.24
28,2011-06-24,FALSE,88.95,3.898,129.0663,13.736,206302,600701.11
41,2010-02-12,TRUE,23.04,2.572,189.4642725,7.541,196321,702121.38
33,2011-11-04,FALSE,71.91,3.828,129.8051935,8.01,39690,172263.23
12,2012-01-13,FALSE,48.07,3.657,130.244,12.187,112238,633318.76
6,2012-08-31,FALSE,83.58,3.638,223.9210125,5.667999999999998,202505,1128000.54
29,2010-08-27,FALSE,68.99,2.77,132.6932258,10.409,93638,384965.18
5,2011-10-07,FALSE,71.64,3.285,217.6123648,6.3,34875,245380.25
25,2012-03-09,FALSE,37.44,3.848,213.8711137,6.961,128107,550737.67
13,2011-04-01,FALSE,42.49,3.487,128.7199355,7.193,219622,1101193.06
23,2010-07-09,FALSE,77.16,2.806,132.54613329999998,5.3260000000000005,114533,883579.1
13,2010-03-26,FALSE,41.48,2.819,126.6050645,8.316,219622,1290624.59
8,2010-07-16,FALSE,77.49,2.623,214.4640599,6.315,155078,514119.98
8,2012-02-17,FALSE,37.51,3.51,223.9658621,5.825,155078,646362.79
28,2012-01-13,FALSE,48.07,3.657,130.244,12.187,206302,744184.04
6,2011-09-23,FALSE,78.49,3.467,217.9188471,6.925,202505,703967.05
31,2011-08-26,FALSE,92.07,3.523,215.38689700000003,7.852,203750,994590.08
8,2011-04-08,FALSE,65.62,3.622,218.50267,6.2970000000000015,155078,620700.45
4,2012-01-13,FALSE,34.41,3.263,130.244,4.607,205863,1039176.02
4,2012-08-10,FALSE,83.21,3.4760000000000004,130.7561613,4.077,205863,1487345.72
41,2011-05-20,FALSE,41.11,3.828,192.831317,6.934,196321,1013157.91
17,2010-10-22,FALSE,47.95,2.849,126.3815484,6.885,93188,478619.06
15,2012-07-13,FALSE,72.62,3.689,138.263,8.193,123737,266306.99
32,2012-06-15,FALSE,70.91,3.723,197.692292,8.09,203007,805977.13
19,2011-02-25,FALSE,23.24,3.452,133.4921429,7.771,203819,859978.9
23,2010-05-07,FALSE,61.04,2.9810000000000003,132.1062,5.435,114533,859213.4
12,2011-10-14,FALSE,67.31,3.805,129.77064520000002,12.89,112238,604217.51
9,2012-05-25,FALSE,79.69,3.5610000000000004,225.4944288,5.539,125833,341912.69
40,2012-08-17,FALSE,69.41,3.84,138.1857097,4.1560000000000015,155083,688942.46
7,2012-01-27,FALSE,26.9,3.0380000000000003,196.8262786,8.256,70713,370279.93
28,2011-02-18,FALSE,53.35,3.43,127.99525,14.021,206302,1243666.24
25,2010-10-01,FALSE,57.56,2.707,204.8850973,7.484,128107,476205.09
7,2011-06-17,FALSE,48.79,3.697,192.9034759,8.595,70713,392470.32
35,2011-12-23,FALSE,41.59,3.389,140.528765,8.745,103681,1209402.93
32,2010-04-09,FALSE,44.88,2.75,189.6901012,8.963,203007,820292.56
3,2010-11-19,FALSE,57.72,2.7710000000000004,215.2074519,7.564,37392,284979.52999999997
9,2010-10-08,FALSE,65.35,2.633,215.290437,6.56,125833,360108.25
4,2011-08-19,FALSE,82.77,3.55,129.2405806,5.644,205863,1388876.59
31,2011-10-21,FALSE,65.16,3.353,217.1650042,7.441,203750,1085021.01
36,2010-03-19,FALSE,59.56,2.701,209.9803208,8.554,39910,185757.93
2,2010-02-05,FALSE,40.19,2.572,210.75260530000003,8.324,202307,1506524.45
17,2012-05-18,FALSE,59.67,3.808,131.0983226,6.235,93188,666392.9
9,2011-01-21,FALSE,44.72,3.016,215.35540130000004,6.416,125833,188495.06
34,2010-07-09,FALSE,75,2.637,126.1518,9.816,158114,503876.01
38,2011-09-30,FALSE,83.26,3.877,129.6060667,13.503,39690,168241.72
8,2010-06-11,FALSE,82.21,2.668,214.834529,6.29,155078,601371.08
24,2011-07-29,FALSE,74.84,4.004,135.9639355,8.357999999999999,203819,840081.09
22,2010-09-24,FALSE,65.14,2.718,136.6317821,8.433,119557,575525.62
16,2010-11-26,TRUE,23.46,2.742,191.0121805,6.9860000000000015,57197,290524.09
33,2012-08-24,FALSE,89.62,4.055,130.8381613,7.147,39690,150209.13
28,2012-01-06,FALSE,50.43,3.599,130.15751609999998,12.187,206302,924746.62
28,2010-03-26,FALSE,60.06,3.083,126.6050645,13.975,206302,811635.0399999999
22,2012-04-06,FALSE,46.38,3.957,141.7712396,7.671,119557,887783.28
33,2012-06-01,FALSE,83.57,4.277,130.95922579999998,7.396,39690,180801.81
3,2010-10-01,FALSE,73.6,2.603,214.9846548,7.564,37392,264826.97
38,2011-02-04,FALSE,45.14,3.3480000000000003,127.7195806,14.021,39690,155407.82
35,2012-07-20,FALSE,78.64,3.567,142.2337569,8.839,103681,553648.98
20,2010-11-05,FALSE,42.78,2.917,205.160837,7.484,203742,1290707.97
10,2010-07-30,FALSE,85.03,3.017,126.10690320000002,9.199,126512,1355259.61
9,2011-09-16,FALSE,77.95,3.526,219.6297841,6.404,125833,314045.33
6,2011-03-11,FALSE,57.71,3.459,215.6488731,6.858,202505,1042124.68
33,2012-06-22,FALSE,95.75,4.0139999999999985,130.7929,7.396,39690,110323.65
23,2011-07-01,FALSE,65.65,3.815,135.4468,4.584,114533,1108513.76
9,2012-05-18,FALSE,69.52,3.63,225.4942498,5.539,125833,364725.19
44,2010-04-02,FALSE,42.15,2.842,126.6034839,7.972,39910,228160.69999999998
44,2010-08-20,FALSE,76.34,2.85,126.0766452,7.8039999999999985,39910,216058.55
11,2012-01-06,FALSE,54.44,3.157,223.1923049,6.832999999999998,207499,814927.55
15,2011-04-01,FALSE,30.34,3.811,134.0682581,7.657999999999999,123737,399303.55
10,2011-05-13,FALSE,74.04,4.202,129.089,8.494,126512,1119350.86
17,2011-06-24,FALSE,60.99,3.668,129.0663,6.774,93188,633661.85
3,2010-08-06,FALSE,85.13,2.627,214.8341952,7.346,37392,313120.26
13,2012-03-23,FALSE,47.83,3.671,130.8966452,6.104,219622,1160430.17
12,2010-08-13,FALSE,87.01,3.159,126.064,14.18,112238,694660.1
9,2010-04-16,FALSE,66.09,2.8080000000000003,214.0001817,6.384,125833,242113.55
35,2010-07-02,FALSE,76.25,2.815,136.3722893,8.861,103681,744855.55
10,2011-03-18,FALSE,70.12,3.892,128.5121935,8.744,126512,1360999.59
29,2010-05-28,FALSE,65.64,2.906,132.2939355,10.16,93638,448683.13
6,2010-10-29,FALSE,70.39,2.716,213.4302994,7.0070000000000014,202505,841441.33
2,2011-10-21,FALSE,64.53,3.353,217.1650042,7.441,202307,1407538.18
32,2011-02-25,FALSE,33,3.1010000000000004,191.9647167,8.818,203007,693031.12
4,2012-04-06,FALSE,67.69,3.864,131.03754840000002,4.308,205863,1303435.33
9,2010-05-28,FALSE,77.12,2.759,214.4328505,6.384,125833,368599.24
2,2010-11-26,TRUE,62.98,2.735,211.4062867,8.163,202307,1840018.77
15,2011-09-02,FALSE,67.63,3.879,136.24409680000002,7.806,123737,439589.83
30,2010-11-05,FALSE,58.71,2.689,211.61350530000004,8.163,42988,342866.03
27,2010-02-12,TRUE,29.81,2.94,135.4113076,8.237,204184,1244085.85
15,2010-03-26,FALSE,39.53,2.963,131.863129,8.35,123737,400101.95
17,2011-08-12,FALSE,64.79,3.606,129.2015806,6.745,93188,376200.14
27,2010-03-26,FALSE,52.34,2.963,135.7073618,8.237,204184,966823.2
17,2011-10-07,FALSE,54.4,3.592,129.6938,6.617000000000001,93188,690017.86
39,2011-07-22,FALSE,84.6,3.651,214.1713416,8.177,184109,899866.13
25,2010-07-16,FALSE,73.43,2.783,204.3571656,7.527,128107,558522.11
16,2010-08-13,FALSE,63.91,2.7230000000000003,190.2611552,6.8679999999999986,57197,383756.75
34,2011-12-16,FALSE,32.31,3.149,129.8980645,10.148,158114,645131.07
43,2010-10-29,FALSE,65.88,2.716,203.8242258,10.21,41062,366646.45
22,2012-02-24,FALSE,39,3.751,141.30078569999995,7.502999999999999,119557,545117.03
25,2012-06-01,FALSE,69.54,3.742,214.5513278,7.1389999999999985,128107,336685.96
36,2012-10-05,FALSE,73.57,3.611,221.8533396,6.228,39910,232826.13
18,2011-01-07,FALSE,30.1,3.193,132.8823226,9.131,120653,562909.09
5,2011-01-14,FALSE,37.74,2.983,212.008514,6.634,34875,191889.48
7,2012-02-03,FALSE,22.2,3.031,196.8728921,8.256,70713,371735.97
14,2011-03-25,FALSE,41.76,3.625,184.9943679,8.549,200898,1083885.96
19,2011-04-08,FALSE,41.26,3.895,134.17777420000002,7.657999999999999,203819,987192.17
13,2011-04-15,FALSE,41.72,3.616,128.91073329999998,7.193,219622,1390091.91
29,2012-02-10,TRUE,35.68,3.655,137.1666774,8.988,93638,433923.86
40,2010-04-30,FALSE,46.5,2.935,132.0644333,5.435,155083,538725.97
3,2010-12-31,TRUE,53.2,2.943,214.6986466,7.564,37392,314899.14
21,2011-08-19,FALSE,90.11,3.554,215.3229307,7.852,140167,661013
38,2010-06-18,FALSE,81.06,3.043,126.114,14.099,39690,233799.55
40,2011-11-04,FALSE,35.4,3.5860000000000003,136.475129,4.42,155083,732903.61
43,2011-10-28,FALSE,66.82,3.372,209.3692488,10.148,41062,533358.45
6,2012-02-24,FALSE,59.17,3.555,222.2392726,6.1320000000000014,202505,809201.33
31,2010-09-03,FALSE,82.57,2.577,211.1886931,8.099,203750,817973.6799999999
29,2010-07-23,FALSE,76.91,2.784,132.5825806,10.409,93638,302860.61
8,2011-10-28,FALSE,56.86,3.372,221.1278032,6.1229999999999976,155078,530961.54
14,2011-08-12,FALSE,77,3.812,186.4512115,8.625,200898,1262833.83
5,2010-07-30,FALSE,82.46,2.64,211.9270006,6.496,34875,218055.96
5,2010-11-12,FALSE,62.37,2.728,212.5604113,6.768,34875,116931.56
39,2011-05-13,FALSE,77.39,3.899,214.6899778,8.3,184109,996430.2
17,2010-11-12,FALSE,36.32,2.8310000000000004,126.5461613,6.885,93188,474748.27
2,2010-11-05,FALSE,57.85,2.689,211.61350530000004,8.163,202307,1339837.9
10,2010-10-08,FALSE,77.04,2.924,126.27916670000002,9.003,126512,1047235.92
13,2012-06-22,FALSE,72.89,3.737,130.7929,5.965,219622,1583095.1
5,2010-10-01,FALSE,71.1,2.603,212.2269463,6.768,34875,215964.75
12,2010-03-26,FALSE,60.06,3.083,126.6050645,13.975,112238,621788.48
41,2012-03-30,FALSE,51.56,3.75,197.4133259,6.589,196321,845020.76
9,2012-08-10,FALSE,88.66,3.494,225.7170094,5.277,125833,356936.47000000003
10,2010-03-19,FALSE,61.46,3.054,126.6066452,9.765,126512,1421978.58
8,2011-04-29,FALSE,62.29,3.81,219.071119,6.2970000000000015,155078,625499.52
14,2010-04-02,FALSE,47.74,2.85,181.8657537,8.899,200898,1587605.96
13,2010-10-15,FALSE,54.12,2.845,126.3266774,7.795,219622,1264500.97
17,2010-06-25,FALSE,62.64,2.82,126.1266,6.635,93188,574480.98
14,2010-11-12,FALSE,46.14,2.931,182.9916129,8.724,200898,1291493.73
4,2012-02-17,FALSE,34.19,3.4930000000000003,130.4546207,4.607,205863,1694491.56
43,2011-06-10,FALSE,85.81,3.648,206.89582030000003,10.581,41062,228061.13
31,2012-07-20,FALSE,84.25,3.3110000000000004,221.5701123,6.565,203750,852367.62
4,2011-04-29,FALSE,64.22,3.781,128.9998667,5.9460000000000015,205863,1513372.89
16,2012-06-08,FALSE,65.43,3.741,197.65518630000003,6.169,57197,513223.33
16,2011-08-26,FALSE,67.51,3.485,194.3796374,6.337999999999999,57197,418910.48
20,2011-02-04,FALSE,28.58,3.2310000000000003,205.7329407,7.343,203742,1460317.03
45,2010-12-10,FALSE,30.54,3.109,182.5519538,8.724,118221,604216.4
30,2011-08-05,FALSE,94.22,3.684,215.1978515,7.852,42988,298567.2
12,2011-05-27,FALSE,76.67,4.087,129.0623548,13.736,112238,673119.54
15,2012-09-14,FALSE,65.44,4.088,138.5673,8.193,123737,322557.74
7,2011-10-28,FALSE,28.82,3.55,195.3318977,8.513,70713,319497.86
20,2011-08-26,FALSE,70.15,3.704,208.902476,7.274,203742,1335927.53
17,2010-03-05,FALSE,31.58,2.681,126.5782857,6.547999999999999,93188,517041.89
21,2010-09-24,FALSE,80.79,2.624,211.2552578,8.099,140167,428183.86
27,2012-06-15,FALSE,69.52,3.786,142.1292548,8.253,204184,1384151.78
26,2010-09-24,FALSE,52.47,2.718,132.76193329999998,8.445,152513,719903.01
3,2010-02-19,FALSE,47.07,2.514,214.6198868,7.3679999999999986,37392,228244.57
13,2011-11-04,FALSE,43.51,3.5380000000000003,129.8051935,6.392,219622,1347676.55
31,2010-04-30,FALSE,66.93,2.78,210.0505833,8.2,203750,944148.9
44,2011-05-06,FALSE,47.75,3.744,129.04443329999998,6.9060000000000015,39910,249467.9
13,2012-04-06,FALSE,48.85,3.793,131.03754840000002,5.965,219622,1275910.88
18,2012-02-10,TRUE,32.83,3.655,137.1666774,8.075,120653,847353.0599999999
10,2011-08-19,FALSE,87.4,3.743,129.2405806,8.257,126512,1130935.86
33,2012-03-09,FALSE,62.2,3.963,130.7413793,7.603,39690,171602.46
28,2010-05-14,FALSE,68.44,3.145,126.2085484,14.099,206302,619953.88
43,2012-10-05,FALSE,74.09,3.617,214.4912667,8.839,41062,402139.17
4,2011-11-25,TRUE,47.96,3.225,129.8364,5.143,205863,1697999.34
18,2012-05-18,FALSE,62.31,3.899,138.10658059999997,8.304,120653,770470.62
12,2011-05-20,FALSE,66.59,4.169,129.0756774,13.736,112238,697233.02
28,2012-06-01,FALSE,78.11,4.277,130.95922579999998,11.627,206302,988656.74
4,2011-02-18,FALSE,48.17,3.0580000000000003,127.99525,6.51,205863,1600031.16
45,2011-03-04,FALSE,38.65,3.4330000000000003,184.3879911,8.549,118221,512529.16000000003
23,2010-10-22,FALSE,43.19,2.919,132.8170968,5.287000000000001,114533,844932.27
30,2010-02-26,FALSE,45.31,2.5610000000000004,210.97595730000003,8.324,42988,375072.37
15,2012-08-31,FALSE,71.42,4.026,138.3771935,8.193,123737,477845.86
